id,url,species,breed_primary,breed_mixed,color_primary,age,sex,size,coat,fixed,house_trained,shots_current,name,contact_city,contact_state,contact_zip
45735142,https://www.petfinder.com/dog/skipper-45735142/nj/cherry-hill/peytons-place-animal-rescue-nj904/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Hound,TRUE,Black,Baby,Male,Large,Short,TRUE,FALSE,TRUE,Skipper,Cherry Hill,NJ,8034
45732468,https://www.petfinder.com/dog/king-45732468/nj/pleasantville/atlantic-county-animal-shelter-nj140/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Black,Young,Male,Large,Short,FALSE,TRUE,TRUE,King,Pleasantville,NJ,8232
45732430,https://www.petfinder.com/dog/keanu-45732430/nj/pleasantville/atlantic-county-animal-shelter-nj140/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Yellow / Tan / Blond / Fawn,Adult,Male,Medium,Short,FALSE,TRUE,TRUE,Keanu,Pleasantville,NJ,8232
45728149,https://www.petfinder.com/dog/shelby-45728149/nj/ocean-view/beacon-animal-rescue-nj348/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Labrador Retriever,TRUE,Black,Young,Female,Medium,Short,TRUE,FALSE,TRUE,Shelby,Ocean View,NJ,8230
45727524,https://www.petfinder.com/dog/cheddar-45727524/nj/ocean-view/beacon-animal-rescue-nj348/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Black Labrador Retriever,TRUE,Black,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Cheddar,Ocean View,NJ,8230
45723882,https://www.petfinder.com/dog/timmy-45723882/nj/trenton/trenton-animal-shelter-nj43/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,American Staffordshire Terrier,FALSE,Brindle,Baby,Male,Medium,Short,TRUE,FALSE,TRUE,Timmy,Trenton,NJ,8609
45688820,https://www.petfinder.com/dog/baxter-45688820/nj/trenton/trenton-animal-shelter-nj43/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,American Staffordshire Terrier,TRUE,Brindle,Young,Male,Medium,Short,TRUE,FALSE,TRUE,Baxter,Trenton,NJ,8609
45684655,https://www.petfinder.com/dog/mieko-45684655/nj/willingboro/burlington-county-animal-alliance-nj100/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Cocker Spaniel,FALSE,Black,Senior,Male,Small,Medium,TRUE,TRUE,TRUE,Mieko,Willingboro,NJ,8046
45684358,https://www.petfinder.com/dog/missy-45684358/nj/willingboro/burlington-county-animal-alliance-nj100/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Black Labrador Retriever,FALSE,Black,Senior,Female,Large,Short,TRUE,TRUE,TRUE,Missy,Willingboro,NJ,8046
45679472,https://www.petfinder.com/dog/bernie-45679472/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,TRUE,Red / Chestnut / Orange,Baby,Male,Small,Short,TRUE,FALSE,TRUE,Bernie,Lambertville,NJ,8530
45679033,https://www.petfinder.com/dog/bonnie-45679033/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Golden Retriever,TRUE,Golden,Adult,Female,Large,Medium,TRUE,TRUE,TRUE,Bonnie,Lambertville,NJ,8530
45678784,https://www.petfinder.com/dog/delilah-45678784/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Plott Hound,TRUE,Black,Senior,Female,Medium,Short,TRUE,TRUE,TRUE,Delilah,Lambertville,NJ,8530
45678770,https://www.petfinder.com/dog/tiny-45678770/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,FALSE,Red / Chestnut / Orange,Baby,Male,Small,Short,TRUE,FALSE,TRUE,Tiny,Lambertville,NJ,8530
45678204,https://www.petfinder.com/dog/princess-45678204/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,TRUE,Golden,Senior,Female,Small,Short,TRUE,TRUE,TRUE,Princess,Lambertville,NJ,8530
45666742,https://www.petfinder.com/dog/millie-45666742/nj/toms-river/big-east-akita-rescue-nj691/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Akita,FALSE,"Tricolor (Brown, Black, & White)",Adult,Female,Large,Medium,TRUE,TRUE,TRUE,Millie,Toms River,NJ,8753
45666438,https://www.petfinder.com/dog/captin-america-tn-45666438/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Adult,Male,Large,Short,FALSE,FALSE,FALSE,Captin America (TN),Bridgeton,NJ,8332
45663295,https://www.petfinder.com/dog/needs-foster-kia-fl-45663295/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Adult,Female,Large,Short,FALSE,FALSE,FALSE,Needs Foster Kia (FL),Bridgeton,NJ,8332
45663208,https://www.petfinder.com/dog/gerald-fl-45663208/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Adult,Male,Large,Short,FALSE,FALSE,FALSE,Gerald (FL),Bridgeton,NJ,8332
45663179,https://www.petfinder.com/dog/needs-foster-freya-fl-45663179/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Adult,Female,Large,Short,FALSE,FALSE,FALSE,Needs Foster Freya (FL),Bridgeton,NJ,8332
45663015,https://www.petfinder.com/dog/spot-la-45663015/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Adult,Male,Large,Short,FALSE,FALSE,FALSE,Spot (LA),Bridgeton,NJ,8332
45662988,https://www.petfinder.com/dog/needs-foster-jack-fl-45662988/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Adult,Male,Large,Short,FALSE,FALSE,FALSE,Needs Foster Jack (FL),Bridgeton,NJ,8332
45662979,https://www.petfinder.com/dog/lilly-pa-45662979/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Adult,Female,Large,Short,FALSE,FALSE,FALSE,Lilly (PA),Bridgeton,NJ,8332
45662966,https://www.petfinder.com/dog/phoenix-oh-45662966/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Young,Female,Large,Short,FALSE,FALSE,TRUE,Phoenix (OH),Bridgeton,NJ,8332
45642601,https://www.petfinder.com/dog/enzo-45642601/nj/pleasantville/atlantic-county-animal-shelter-nj140/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Mastiff,TRUE,Black,Adult,Male,Large,Short,TRUE,TRUE,TRUE,enzo,Pleasantville,NJ,8232
45619107,https://www.petfinder.com/dog/calvin-45619107/nj/franklinville/rescue-dogs-rock-animal-rescue-nj815/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Jack Russell Terrier,TRUE,"Tricolor (Brown, Black, & White)",Adult,Male,Small,Short,TRUE,TRUE,TRUE,Calvin,Franklinville,NJ,8322
45611171,https://www.petfinder.com/dog/jack-45611171/nj/williamstown/greyhound-angels-adoption-of-new-jersey-nj467/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Greyhound,FALSE,Brindle,Adult,Male,Large,Short,TRUE,FALSE,TRUE,Jack,Williamstown,NJ,8094
45610770,https://www.petfinder.com/dog/valerie-45610770/nj/williamstown/greyhound-angels-adoption-of-new-jersey-nj467/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Greyhound,FALSE,Brindle,Young,Female,Large,Short,TRUE,FALSE,TRUE,Valerie,Williamstown,NJ,8094
45610235,https://www.petfinder.com/dog/pandora-45610235/nj/williamstown/greyhound-angels-adoption-of-new-jersey-nj467/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Greyhound,FALSE,Red / Chestnut / Orange,Young,Male,Large,Short,TRUE,FALSE,TRUE,Pandora,Williamstown,NJ,8094
45605009,https://www.petfinder.com/dog/timber-45605009/nj/mount-holly/diamond-dogs-rescue-nj819/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Retriever,TRUE,Black,Adult,Male,Large,Medium,TRUE,FALSE,TRUE,Timber,Mount Holly,NJ,8060
45604999,https://www.petfinder.com/dog/dyson-45604999/nj/mount-holly/diamond-dogs-rescue-nj819/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Retriever,TRUE,Black,Baby,Male,Medium,Short,TRUE,FALSE,TRUE,Dyson,Mount Holly,NJ,8060
45604753,https://www.petfinder.com/dog/coco-45604753/nj/mount-holly/diamond-dogs-rescue-nj819/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Retriever,TRUE,Black,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Coco,Mount Holly,NJ,8060
45596906,https://www.petfinder.com/dog/raisen-45596906/nj/williamstown/greyhound-angels-adoption-of-new-jersey-nj467/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Greyhound,FALSE,Black,Adult,Male,Large,Short,TRUE,FALSE,TRUE,Raisen,Williamstown,NJ,8094
45563173,https://www.petfinder.com/dog/lucille-the-baby-seal-45563173/nj/voorhees/lilos-promise-animal-rescue-nj533/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,American Staffordshire Terrier,FALSE,Gray / Blue / Silver,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Lucille the baby seal,Voorhees,NJ,8043
45568336,https://www.petfinder.com/dog/dexter-45568336/nj/cherry-hill/peytons-place-animal-rescue-nj904/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Black,Baby,Male,Medium,Short,TRUE,FALSE,TRUE,Dexter,Cherry Hill,NJ,8034
45561523,https://www.petfinder.com/dog/mikey-45561523/nj/pleasantville/atlantic-county-animal-shelter-nj140/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Black,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,Mikey,Pleasantville,NJ,8232
45561358,https://www.petfinder.com/dog/diesel-45561358/nj/pleasantville/atlantic-county-animal-shelter-nj140/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Black,Adult,Male,Medium,Short,FALSE,TRUE,TRUE,Diesel,Pleasantville,NJ,8232
45547873,https://www.petfinder.com/dog/logan-courtesy-listing-45547873/nj/toms-river/big-east-akita-rescue-nj691/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Akita,FALSE,Apricot / Beige,Adult,Male,Large,Medium,TRUE,TRUE,TRUE,Logan (Courtesy Listing),Toms River,NJ,8753
45541916,https://www.petfinder.com/dog/lexi-45541916/nj/manahawkin/homeless-paws-nj417/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Husky,TRUE,Black,Young,Female,Medium,Medium,TRUE,FALSE,TRUE,Lexi,Manahawkin,NJ,8050
45538953,https://www.petfinder.com/dog/prince-45538953/nj/cape-may-court-house/the-animal-welfare-society-of-cape-may-county-nj504/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Mixed Breed,TRUE,Black,Young,Male,Large,Short,TRUE,TRUE,TRUE,Prince,Cape May Court House,NJ,8210
45527868,https://www.petfinder.com/dog/zero-45527868/nj/runnemede/pugs-unlimited-gives-shelter-nj680/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pug,TRUE,Apricot / Beige,Adult,Male,Small,Short,TRUE,FALSE,FALSE,Zero,Runnemede,NJ,8078
45527863,https://www.petfinder.com/dog/buddy-45527863/nj/runnemede/pugs-unlimited-gives-shelter-nj680/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pug,TRUE,Sable,Adult,Male,Small,Short,TRUE,TRUE,FALSE,Buddy,Runnemede,NJ,8078
45524157,https://www.petfinder.com/dog/lucy-il-45524157/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Young,Female,Large,Short,FALSE,FALSE,TRUE,Lucy (IL),Bridgeton,NJ,8332
45524003,https://www.petfinder.com/dog/rogue-fl-45524003/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Adult,Female,Large,Short,FALSE,FALSE,FALSE,Rogue (FL),Bridgeton,NJ,8332
45523959,https://www.petfinder.com/dog/riggins-fl-45523959/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Young,Male,Large,Short,FALSE,FALSE,FALSE,Riggins (FL),Bridgeton,NJ,8332
45523941,https://www.petfinder.com/dog/cassidy-ga-45523941/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Adult,Female,Medium,Short,FALSE,FALSE,FALSE,Cassidy (GA),Bridgeton,NJ,8332
45523927,https://www.petfinder.com/dog/dakota-tn-45523927/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Adult,Female,Large,Short,FALSE,FALSE,FALSE,Dakota (TN),Bridgeton,NJ,8332
45511825,https://www.petfinder.com/dog/polly-45511825/nj/cherry-hill/peytons-place-animal-rescue-nj904/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,TRUE,Bicolor,Baby,Female,Small,Short,TRUE,FALSE,TRUE,Polly,Cherry Hill,NJ,8034
45511698,https://www.petfinder.com/dog/peter-45511698/nj/cherry-hill/peytons-place-animal-rescue-nj904/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,TRUE,Bicolor,Baby,Male,Small,Short,TRUE,FALSE,TRUE,Peter,Cherry Hill,NJ,8034
45505374,https://www.petfinder.com/dog/happy-45505374/nj/williamstown/greyhound-angels-adoption-of-new-jersey-nj467/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Greyhound,FALSE,Brindle,Adult,Female,Large,Short,TRUE,FALSE,TRUE,Happy,Williamstown,NJ,8094
45498521,https://www.petfinder.com/dog/freddy-45498521/nj/toms-river/big-east-akita-rescue-nj691/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Akita,FALSE,Black,Adult,Male,Large,Medium,TRUE,TRUE,TRUE,Freddy,Toms River,NJ,8753
45496923,https://www.petfinder.com/dog/nj-danny-devito-45496923/nj/bordentown/oodles-of-doodles-rescue-collective-nj656/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,TRUE,"Tricolor (Brown, Black, & White)",Adult,Male,Small,Short,TRUE,FALSE,TRUE,NJ - Danny DeVito,Bordentown,NJ,8505
45494192,https://www.petfinder.com/dog/gunner-45494192/nj/cherry-hill/peytons-place-animal-rescue-nj904/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Shepherd,TRUE,Black,Baby,Male,Large,Medium,TRUE,FALSE,TRUE,Gunner,Cherry Hill,NJ,8034
45488432,https://www.petfinder.com/dog/pipa-45488432/nj/mount-holly/rebound-hounds-ny1041/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Bicolor,Adult,Female,Large,Short,TRUE,TRUE,TRUE,PIPA,Mount Holly,NJ,8060
45488031,https://www.petfinder.com/dog/eagle-45488031/nj/pleasantville/atlantic-county-animal-shelter-nj140/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,White / Cream,Adult,Male,Medium,Short,TRUE,TRUE,TRUE,EAGLE,Pleasantville,NJ,8232
45456828,https://www.petfinder.com/dog/flora-45456828/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Cattle Dog,FALSE,Brown / Chocolate,Young,Female,Medium,Short,TRUE,FALSE,TRUE,Flora,Lambertville,NJ,8530
45422341,https://www.petfinder.com/dog/ollie-45422341/nj/manahawkin/homeless-paws-nj417/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,TRUE,Apricot / Beige,Young,Male,Small,Short,TRUE,TRUE,TRUE,Ollie,Manahawkin,NJ,8050
45421251,https://www.petfinder.com/dog/violet-45421251/nj/pleasantville/atlantic-county-animal-shelter-nj140/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pit Bull Terrier,TRUE,Brindle,Adult,Female,Medium,Short,FALSE,TRUE,TRUE,Violet,Pleasantville,NJ,8232
45414386,https://www.petfinder.com/dog/dynamite-ca-45414386/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Adult,Female,Large,Short,FALSE,FALSE,FALSE,Dynamite (CA),Bridgeton,NJ,8332
45414337,https://www.petfinder.com/dog/lil-pa-45414337/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Adult,Female,Large,Short,FALSE,FALSE,FALSE,Lil (PA),Bridgeton,NJ,8332
45414309,https://www.petfinder.com/dog/flynn-ks-45414309/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Adult,Male,Large,Short,FALSE,FALSE,FALSE,Flynn (KS),Bridgeton,NJ,8332
45414301,https://www.petfinder.com/dog/luna-fl-45414301/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Adult,Female,Large,Short,FALSE,FALSE,FALSE,Luna (FL),Bridgeton,NJ,8332
45412239,https://www.petfinder.com/dog/arrow-45412239/nj/williamstown/greyhound-angels-adoption-of-new-jersey-nj467/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Greyhound,FALSE,Brindle,Adult,Male,Large,Short,TRUE,FALSE,TRUE,Arrow,Williamstown,NJ,8094
45411849,https://www.petfinder.com/dog/rosie-45411849/nj/mount-royal/south-jersey-rescue-nj468/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Eskimo Dog,TRUE,Bicolor,Senior,Female,Medium,Long,TRUE,TRUE,TRUE,Rosie,Mount Royal,NJ,8061
45405921,https://www.petfinder.com/dog/crush-45405921/nj/williamstown/greyhound-angels-adoption-of-new-jersey-nj467/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Greyhound,FALSE,Black,Adult,Male,Large,Short,TRUE,FALSE,TRUE,Crush,Williamstown,NJ,8094
45355725,https://www.petfinder.com/dog/gunner-45355725/nj/toms-river/big-east-akita-rescue-nj691/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Akita,FALSE,Black,Adult,Male,Large,Medium,TRUE,TRUE,TRUE,Gunner,Toms River,NJ,8753
45339117,https://www.petfinder.com/dog/honey-fl-45339117/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Young,Female,Large,Short,FALSE,FALSE,FALSE,Honey (FL),Bridgeton,NJ,8332
45328327,https://www.petfinder.com/dog/ham-45328327/nj/mount-royal/mulligan-animal-rescue-inc-nj773/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Basset Hound,TRUE,Golden,Young,Male,Medium,Short,TRUE,TRUE,TRUE,Ham,Mount Royal,NJ,8061
45326682,https://www.petfinder.com/dog/jessie-45326682/nj/voorhees-township/good-karma-dog-rescue-nj890/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Pointer,TRUE,Black,Baby,Female,Medium,Short,TRUE,TRUE,TRUE,Jessie,Voorhees Township,NJ,8043
45322677,https://www.petfinder.com/dog/ruby-45322677/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,TRUE,Red / Chestnut / Orange,Young,Female,Small,Short,TRUE,TRUE,TRUE,Ruby,Lambertville,NJ,8530
45321396,https://www.petfinder.com/dog/brutus-45321396/nj/ewing/trenton-animals-rock-nj926/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,German Shepherd Dog,TRUE,Golden,Young,Male,Large,Short,FALSE,TRUE,TRUE,Brutus,Ewing,NJ,8628
45321081,https://www.petfinder.com/dog/nj-dexter-45321081/nj/bordentown/oodles-of-doodles-rescue-collective-nj656/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Poodle,TRUE,White / Cream,Young,Male,Small,Medium,FALSE,FALSE,FALSE,NJ - Dexter,Bordentown,NJ,8505
45296431,https://www.petfinder.com/dog/fredo-45296431/nj/browns-mills/ark-of-promise-rescue-nj647/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,American Bulldog,TRUE,White / Cream,Young,Male,Medium,Short,TRUE,FALSE,TRUE,FREDO,Browns Mills,NJ,8015
45288238,https://www.petfinder.com/dog/lollie-45288238/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Black Labrador Retriever,TRUE,Black,Young,Female,Large,Short,TRUE,FALSE,TRUE,Lollie,Lambertville,NJ,8530
45286551,https://www.petfinder.com/dog/nikki-45286551/nj/hamilton/pet-rescue-of-mercer-nj83/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Yorkshire Terrier,TRUE,"Tricolor (Brown, Black, & White)",Senior,Female,Small,Medium,TRUE,TRUE,FALSE,NIKKI,Hamilton,NJ,8619
45263949,https://www.petfinder.com/dog/toro-45263949/nj/toms-river/big-east-akita-rescue-nj691/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Akita,FALSE,Brindle,Young,Male,Large,Medium,TRUE,TRUE,TRUE,Toro,Toms River,NJ,8753
45263917,https://www.petfinder.com/dog/rose-45263917/nj/toms-river/big-east-akita-rescue-nj691/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Akita,FALSE,"Tricolor (Brown, Black, & White)",Young,Female,Large,Medium,TRUE,TRUE,TRUE,Rose,Toms River,NJ,8753
45263005,https://www.petfinder.com/dog/elena-fl-45263005/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Adult,Female,Large,Short,FALSE,FALSE,FALSE,Elena (FL),Bridgeton,NJ,8332
45262996,https://www.petfinder.com/dog/bradley-id-45262996/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Adult,Male,Large,Short,FALSE,FALSE,FALSE,Bradley (ID),Bridgeton,NJ,8332
45258750,https://www.petfinder.com/dog/otis-45258750/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Beagle,TRUE,"Tricolor (Brown, Black, & White)",Young,Male,Medium,Short,TRUE,TRUE,TRUE,Otis,Lambertville,NJ,8530
45258650,https://www.petfinder.com/dog/paulina-45258650/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Corgi,TRUE,Yellow / Tan / Blond / Fawn,Young,Female,Small,Short,TRUE,TRUE,TRUE,Paulina,Lambertville,NJ,8530
45258263,https://www.petfinder.com/dog/fofina-45258263/nj/lambertville/animal-alliance-nj290/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Chihuahua,FALSE,Golden,Senior,Female,Small,Short,TRUE,TRUE,TRUE,Fofina,Lambertville,NJ,8530
45252636,https://www.petfinder.com/dog/sally-mae-45252636/nj/ewing/trenton-animals-rock-nj926/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,American Staffordshire Terrier,TRUE,White / Cream,Young,Female,Medium,Short,TRUE,TRUE,TRUE,Sally Mae,Ewing,NJ,8628
45229269,https://www.petfinder.com/dog/mazzy-45229269/nj/toms-river/big-east-akita-rescue-nj691/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Akita,FALSE,Black,Adult,Female,Large,Medium,TRUE,TRUE,TRUE,Mazzy,Toms River,NJ,8753
45202585,https://www.petfinder.com/dog/aj-nc-45202585/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Adult,Male,Large,Short,FALSE,FALSE,FALSE,AJ (NC),Bridgeton,NJ,8332
45202576,https://www.petfinder.com/dog/kate-ny-45202576/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Adult,Female,Large,Short,FALSE,FALSE,FALSE,Kate (NY),Bridgeton,NJ,8332
45202564,https://www.petfinder.com/dog/penny-can-45202564/nj/bridgeton/pointerrescue-org-nj256/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,English Pointer,FALSE,White / Cream,Adult,Female,Large,Short,FALSE,FALSE,FALSE,Penny (CAN),Bridgeton,NJ,8332
45192065,https://www.petfinder.com/dog/lulu-urgent-star-star-needs-a-foster-home-star-star-star-45192065/nj/williamstown/west-jersey-volunteers-for-animals-nj75/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Cattle Dog,TRUE,White / Cream,Adult,Female,Medium,Short,TRUE,TRUE,TRUE,Lulu  urgent **Needs a Foster Home***,Williamstown,NJ,8094
45145076,https://www.petfinder.com/dog/clyde-45145076/nj/ewing/trenton-animals-rock-nj926/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dog,Vizsla,TRUE,Brown / Chocolate,Young,Male,Medium,Short,TRUE,TRUE,TRUE,Clyde,Ewing,NJ,8628
